account_id,product_id,ownership_status,current_acv_usd,contract_start_date,contract_end_date,renewal_risk,usage_score,adoption_score,expansion_eligible_flag
A0477,P008,Not Owned,0,,,,0,0,
A0480,P001,Not Owned,0,,,,0,0,
A0480,P002,Owned,237564,2025-03-14,2028-02-27,Medium,67,68,Yes
A0480,P003,Not Owned,0,,,,0,0,
A0480,P004,Owned,121876,2024-03-03,2027-02-16,High,48,45,No
A0480,P005,Not Owned,0,,,,0,0,
A0480,P006,Owned,156689,2023-04-24,2025-04-13,Medium,58,70,Yes
A0480,P007,Owned,108799,2023-12-22,2026-12-06,Low,88,73,Yes
A0480,P008,Owned,138461,2023-09-23,2025-09-12,Low,85,90,No
A0481,P001,Owned,175419,2025-02-22,2027-02-12,Low,90,85,Yes
A0481,P002,Not Owned,0,,,,0,0,
A0481,P003,Not Owned,0,,,,0,0,
A0481,P004,Not Owned,0,,,,0,0,
A0481,P005,Not Owned,0,,,,0,0,
A0481,P006,Not Owned,0,,,,0,0,
A0481,P007,Owned,82478,2023-05-13,2025-05-02,Low,83,65,Yes
A0481,P008,Not Owned,0,,,,0,0,
A0483,P001,Not Owned,0,,,,0,0,
A0483,P002,Not Owned,0,,,,0,0,
A0483,P003,Not Owned,0,,,,0,0,
A0483,P004,Not Owned,0,,,,0,0,
A0483,P005,Not Owned,0,,,,0,0,
A0483,P006,Owned,95756,2023-08-25,2026-08-09,Low,93,87,Yes
A0483,P007,Not Owned,0,,,,0,0,
A0483,P008,Owned,91214,2023-02-19,2024-02-14,Medium,70,67,No
A0484,P001,Not Owned,0,,,,0,0,
A0484,P002,Not Owned,0,,,,0,0,
A0484,P003,Not Owned,0,,,,0,0,
A0484,P004,Not Owned,0,,,,0,0,
A0484,P005,Owned,114734,2023-07-28,2026-07-12,Low,82,93,Yes
A0484,P006,Not Owned,0,,,,0,0,
A0484,P007,Owned,79801,2023-10-12,2025-10-01,High,53,68,Yes
A0484,P008,Not Owned,0,,,,0,0,
A0485,P001,Owned,146418,2023-11-04,2026-10-19,Low,84,77,Yes
A0485,P002,Not Owned,0,,,,0,0,
A0485,P003,Not Owned,0,,,,0,0,
A0485,P004,Not Owned,0,,,,0,0,
A0485,P005,Owned,122538,2023-08-15,2026-07-30,Medium,66,74,Yes
A0485,P006,Not Owned,0,,,,0,0,
A0485,P007,Not Owned,0,,,,0,0,
A0485,P008,Not Owned,0,,,,0,0,
A0486,P001,Not Owned,0,,,,0,0,
A0486,P002,Not Owned,0,,,,0,0,
A0486,P003,Not Owned,0,,,,0,0,
A0486,P004,Not Owned,0,,,,0,0,
A0486,P005,Not Owned,0,,,,0,0,
A0486,P006,Owned,110412,2025-02-07,2026-02-02,Medium,68,60,Yes
A0486,P007,Not Owned,0,,,,0,0,
A0486,P008,Not Owned,0,,,,0,0,
A0491,P001,Owned,226726,2023-02-04,2024-01-30,Medium,71,81,Yes
A0491,P002,Owned,285095,2024-10-21,2025-10-16,Medium,70,67,Yes
A0491,P003,Owned,219393,2025-04-24,2028-04-08,High,48,55,No
A0491,P004,Not Owned,0,,,,0,0,
A0491,P005,Not Owned,0,,,,0,0,
A0491,P006,Owned,246931,2023-09-27,2024-09-21,Low,94,97,Yes
A0491,P007,Not Owned,0,,,,0,0,
A0491,P008,Not Owned,0,,,,0,0,
A0494,P001,Not Owned,0,,,,0,0,
A0494,P002,Not Owned,0,,,,0,0,
A0494,P003,Not Owned,0,,,,0,0,
A0494,P004,Owned,88160,2024-12-12,2027-11-27,High,53,48,No
A0494,P005,Not Owned,0,,,,0,0,
A0494,P006,Not Owned,0,,,,0,0,
A0494,P007,Not Owned,0,,,,0,0,
A0494,P008,Owned,85922,2024-08-06,2026-07-27,Medium,64,44,No
A0495,P001,Not Owned,0,,,,0,0,
A0495,P002,Owned,166676,2024-02-07,2026-01-27,Medium,74,62,Yes
A0495,P003,Not Owned,0,,,,0,0,
A0495,P004,Not Owned,0,,,,0,0,
A0495,P005,Not Owned,0,,,,0,0,
A0495,P006,Owned,162448,2023-12-02,2024-11-26,Medium,58,68,Yes
A0495,P007,Owned,81353,2023-12-23,2024-12-17,High,49,30,No
A0495,P008,Not Owned,0,,,,0,0,
A0496,P001,Not Owned,0,,,,0,0,
A0496,P002,Not Owned,0,,,,0,0,
A0496,P003,Owned,114651,2023-07-08,2025-06-27,High,51,51,No
A0496,P004,Not Owned,0,,,,0,0,
A0496,P005,Not Owned,0,,,,0,0,
A0496,P006,Not Owned,0,,,,0,0,
A0496,P007,Not Owned,0,,,,0,0,
A0496,P008,Not Owned,0,,,,0,0,
A0499,P001,Not Owned,0,,,,0,0,
A0499,P002,Owned,229059,2023-07-11,2026-06-25,Low,81,79,Yes
A0499,P003,Not Owned,0,,,,0,0,
A0499,P004,Not Owned,0,,,,0,0,
A0499,P005,Owned,158431,2023-11-12,2025-11-01,High,51,46,No
A0499,P006,Not Owned,0,,,,0,0,
A0499,P007,Not Owned,0,,,,0,0,
A0499,P008,Owned,144566,2025-01-24,2026-01-19,Low,81,97,No
A0502,P001,Owned,158305,2024-10-14,2027-09-29,Low,80,84,Yes
A0502,P002,Not Owned,0,,,,0,0,
A0502,P003,Owned,184034,2024-06-06,2026-05-27,Medium,60,76,Yes
A0502,P004,Not Owned,0,,,,0,0,
A0502,P005,Not Owned,0,,,,0,0,
A0502,P006,Not Owned,0,,,,0,0,
A0502,P007,Not Owned,0,,,,0,0,
A0502,P008,Not Owned,0,,,,0,0,
A0505,P001,Not Owned,0,,,,0,0,
A0505,P002,Not Owned,0,,,,0,0,
A0505,P003,Not Owned,0,,,,0,0,
A0505,P004,Not Owned,0,,,,0,0,
A0505,P005,Not Owned,0,,,,0,0,
A0505,P006,Not Owned,0,,,,0,0,
A0505,P007,Owned,56277,2023-08-14,2024-08-08,Low,84,85,Yes
A0505,P008,Not Owned,0,,,,0,0,
A0506,P001,Not Owned,0,,,,0,0,
A0506,P002,Not Owned,0,,,,0,0,
A0506,P003,Owned,116938,2024-04-12,2026-04-02,Low,93,99,Yes
A0506,P004,Not Owned,0,,,,0,0,
A0506,P005,Owned,73611,2024-07-10,2026-06-30,Medium,65,57,No
A0506,P006,Owned,133964,2025-05-31,2026-05-26,High,50,56,No
A0506,P007,Not Owned,0,,,,0,0,
A0506,P008,Not Owned,0,,,,0,0,
A0510,P001,Owned,212127,2025-05-13,2026-05-08,Medium,71,82,Yes
A0510,P002,Owned,295232,2023-07-03,2024-06-27,Low,89,93,Yes
A0510,P003,Not Owned,0,,,,0,0,
A0510,P004,Owned,191257,2023-03-21,2025-03-10,Medium,74,79,Yes
A0510,P005,Owned,169258,2023-01-26,2026-01-10,Low,83,95,Yes
A0510,P006,Not Owned,0,,,,0,0,
A0510,P007,Not Owned,0,,,,0,0,
A0510,P008,Not Owned,0,,,,0,0,
A0513,P001,Not Owned,0,,,,0,0,
A0513,P002,Not Owned,0,,,,0,0,
A0513,P003,Not Owned,0,,,,0,0,
A0513,P004,Not Owned,0,,,,0,0,
A0513,P005,Not Owned,0,,,,0,0,
A0513,P006,Owned,133256,2023-08-20,2026-08-04,Low,93,99,Yes
A0513,P007,Not Owned,0,,,,0,0,
A0513,P008,Not Owned,0,,,,0,0,
A0517,P001,Not Owned,0,,,,0,0,
A0517,P002,Owned,298421,2023-06-22,2024-06-16,Low,86,89,Yes
A0517,P003,Owned,185890,2023-12-28,2026-12-12,Low,95,82,Yes
A0517,P004,Owned,161782,2024-08-09,2026-07-30,Low,91,98,Yes
A0517,P005,Not Owned,0,,,,0,0,
A0517,P006,Not Owned,0,,,,0,0,
A0517,P007,Not Owned,0,,,,0,0,
A0517,P008,Not Owned,0,,,,0,0,
A0520,P001,Not Owned,0,,,,0,0,
A0520,P002,Owned,227235,2024-05-30,2026-05-20,Medium,58,58,No
A0520,P003,Not Owned,0,,,,0,0,
A0520,P004,Not Owned,0,,,,0,0,
A0520,P005,Not Owned,0,,,,0,0,
A0520,P006,Not Owned,0,,,,0,0,
A0520,P007,Not Owned,0,,,,0,0,
A0520,P008,Not Owned,0,,,,0,0,
A0524,P001,Not Owned,0,,,,0,0,
A0524,P002,Not Owned,0,,,,0,0,
A0524,P003,Not Owned,0,,,,0,0,
A0524,P004,Not Owned,0,,,,0,0,
A0524,P005,Owned,67407,2025-01-17,2028-01-02,Medium,65,56,No
A0524,P006,Owned,139291,2023-06-21,2026-06-05,Low,89,85,Yes
A0524,P007,Not Owned,0,,,,0,0,
A0524,P008,Not Owned,0,,,,0,0,
A0530,P001,Owned,190359,2025-02-07,2027-01-28,Medium,60,46,No
A0530,P002,Not Owned,0,,,,0,0,
A0530,P003,Not Owned,0,,,,0,0,
A0530,P004,Not Owned,0,,,,0,0,
A0530,P005,Not Owned,0,,,,0,0,
A0530,P006,Not Owned,0,,,,0,0,
A0530,P007,Not Owned,0,,,,0,0,
A0530,P008,Not Owned,0,,,,0,0,
A0533,P001,Owned,112211,2024-01-20,2027-01-04,High,54,55,No
A0533,P002,Not Owned,0,,,,0,0,
A0533,P003,Not Owned,0,,,,0,0,
A0533,P004,Owned,88422,2024-08-18,2026-08-08,Medium,56,58,No
A0533,P005,Not Owned,0,,,,0,0,
A0533,P006,Not Owned,0,,,,0,0,
A0533,P007,Not Owned,0,,,,0,0,
A0533,P008,Not Owned,0,,,,0,0,
A0538,P001,Owned,210134,2023-05-22,2024-05-16,Low,91,84,Yes
A0538,P002,Not Owned,0,,,,0,0,
A0538,P003,Not Owned,0,,,,0,0,
A0538,P004,Not Owned,0,,,,0,0,
A0538,P005,Owned,116085,2023-06-16,2024-06-10,High,48,50,No
A0538,P006,Owned,172558,2023-05-11,2026-04-25,Medium,59,63,Yes
A0538,P007,Owned,80417,2023-06-09,2024-06-03,Medium,61,66,Yes
A0538,P008,Not Owned,0,,,,0,0,
A0542,P001,Not Owned,0,,,,0,0,
A0542,P002,Owned,141007,2023-03-09,2025-02-26,Medium,68,71,Yes
A0542,P003,Not Owned,0,,,,0,0,
A0542,P004,Owned,90798,2024-12-28,2025-12-23,Low,89,93,Yes
A0542,P005,Owned,69395,2023-01-14,2024-01-09,High,47,47,No
A0542,P006,Owned,123680,2023-02-21,2025-02-10,Low,90,88,Yes
A0542,P007,Not Owned,0,,,,0,0,
A0542,P008,Not Owned,0,,,,0,0,
A0544,P001,Not Owned,0,,,,0,0,
A0544,P002,Not Owned,0,,,,0,0,
A0544,P003,Not Owned,0,,,,0,0,
A0544,P004,Not Owned,0,,,,0,0,
A0544,P005,Not Owned,0,,,,0,0,
A0544,P006,Not Owned,0,,,,0,0,
A0544,P007,Not Owned,0,,,,0,0,
A0544,P008,Owned,128930,2025-05-20,2026-05-15,Low,89,83,No
A0545,P001,Not Owned,0,,,,0,0,
A0545,P002,Owned,168360,2025-03-06,2026-03-01,Low,77,83,Yes
A0545,P003,Owned,130225,2023-09-17,2025-09-06,Medium,57,61,Yes
A0545,P004,Owned,113319,2025-04-24,2026-04-19,Medium,67,64,Yes
A0545,P005,Not Owned,0,,,,0,0,
A0545,P006,Owned,219688,2024-03-26,2026-03-16,Medium,74,63,Yes
A0545,P007,Not Owned,0,,,,0,0,
A0545,P008,Not Owned,0,,,,0,0,
A0548,P001,Not Owned,0,,,,0,0,
A0548,P002,Owned,134119,2023-08-18,2024-08-12,Low,94,95,Yes
A0548,P003,Not Owned,0,,,,0,0,
A0548,P004,Not Owned,0,,,,0,0,
A0548,P005,Not Owned,0,,,,0,0,
A0548,P006,Not Owned,0,,,,0,0,
A0548,P007,Not Owned,0,,,,0,0,
A0548,P008,Not Owned,0,,,,0,0,
A0549,P001,Not Owned,0,,,,0,0,
A0549,P002,Owned,124271,2025-04-12,2028-03-27,Low,92,92,Yes
A0549,P003,Not Owned,0,,,,0,0,
A0549,P004,Not Owned,0,,,,0,0,
A0549,P005,Not Owned,0,,,,0,0,
A0549,P006,Not Owned,0,,,,0,0,
A0549,P007,Not Owned,0,,,,0,0,
A0549,P008,Not Owned,0,,,,0,0,
A0551,P001,Not Owned,0,,,,0,0,
A0551,P002,Not Owned,0,,,,0,0,
A0551,P003,Not Owned,0,,,,0,0,
A0551,P004,Not Owned,0,,,,0,0,
A0551,P005,Owned,62936,2024-09-14,2025-09-09,Medium,55,37,No
A0551,P006,Not Owned,0,,,,0,0,
A0551,P007,Not Owned,0,,,,0,0,
A0551,P008,Not Owned,0,,,,0,0,
A0554,P001,Owned,99950,2025-05-12,2028-04-26,Low,79,69,Yes
A0554,P002,Not Owned,0,,,,0,0,
A0554,P003,Not Owned,0,,,,0,0,
A0554,P004,Not Owned,0,,,,0,0,
A0554,P005,Not Owned,0,,,,0,0,
A0554,P006,Not Owned,0,,,,0,0,
A0554,P007,Not Owned,0,,,,0,0,
A0554,P008,Not Owned,0,,,,0,0,
A0555,P001,Not Owned,0,,,,0,0,
A0555,P002,Owned,240023,2024-08-04,2025-07-30,Medium,57,64,Yes
A0555,P003,Not Owned,0,,,,0,0,
A0555,P004,Owned,153561,2023-02-27,2025-02-16,Medium,70,66,Yes
A0555,P005,Owned,145480,2024-01-13,2026-01-02,Medium,70,57,No
A0555,P006,Owned,291739,2024-01-28,2025-01-22,Low,89,92,Yes
A0555,P007,Not Owned,0,,,,0,0,
A0555,P008,Not Owned,0,,,,0,0,
A0556,P001,Not Owned,0,,,,0,0,
A0556,P002,Not Owned,0,,,,0,0,
A0556,P003,Owned,82974,2024-06-08,2026-05-29,Medium,68,63,Yes
A0556,P004,Not Owned,0,,,,0,0,
A0556,P005,Not Owned,0,,,,0,0,
A0556,P006,Not Owned,0,,,,0,0,
A0556,P007,Not Owned,0,,,,0,0,
A0556,P008,Not Owned,0,,,,0,0,
A0558,P001,Not Owned,0,,,,0,0,
A0558,P002,Not Owned,0,,,,0,0,
A0558,P003,Owned,168044,2024-03-27,2026-03-17,Medium,70,75,Yes
A0558,P004,Not Owned,0,,,,0,0,
A0558,P005,Owned,125429,2024-12-02,2026-11-22,Low,83,84,Yes
A0558,P006,Not Owned,0,,,,0,0,
A0558,P007,Not Owned,0,,,,0,0,
A0558,P008,Not Owned,0,,,,0,0,
A0562,P001,Owned,186108,2024-01-21,2025-01-15,Medium,74,61,Yes
A0562,P002,Not Owned,0,,,,0,0,
A0562,P003,Owned,139089,2025-05-16,2026-05-11,Medium,69,79,Yes
A0562,P004,Not Owned,0,,,,0,0,
A0562,P005,Not Owned,0,,,,0,0,
A0562,P006,Owned,159525,2023-10-30,2024-10-24,Medium,61,73,Yes
A0562,P007,Not Owned,0,,,,0,0,
A0562,P008,Not Owned,0,,,,0,0,
A0571,P001,Not Owned,0,,,,0,0,
A0571,P002,Not Owned,0,,,,0,0,
A0571,P003,Not Owned,0,,,,0,0,
A0571,P004,Not Owned,0,,,,0,0,
A0571,P005,Not Owned,0,,,,0,0,
A0571,P006,Owned,160995,2025-04-28,2028-04-12,Medium,66,75,Yes
A0571,P007,Owned,87236,2024-11-20,2025-11-15,High,51,47,No
A0571,P008,Not Owned,0,,,,0,0,
A0573,P001,Owned,278920,2024-08-31,2027-08-16,Low,84,93,Yes
A0573,P002,Not Owned,0,,,,0,0,
A0573,P003,Not Owned,0,,,,0,0,
A0573,P004,Owned,182842,2024-10-16,2025-10-11,Low,91,97,Yes
A0573,P005,Owned,131751,2025-04-20,2028-04-04,High,50,44,No
A0573,P006,Owned,241082,2023-08-14,2024-08-08,Low,80,71,Yes
A0573,P007,Not Owned,0,,,,0,0,
A0573,P008,Not Owned,0,,,,0,0,
A0576,P001,Not Owned,0,,,,0,0,
A0576,P002,Not Owned,0,,,,0,0,
A0576,P003,Not Owned,0,,,,0,0,
A0576,P004,Owned,101515,2025-01-07,2026-12-28,Medium,74,79,Yes
A0576,P005,Not Owned,0,,,,0,0,
A0576,P006,Not Owned,0,,,,0,0,
A0576,P007,Not Owned,0,,,,0,0,
A0576,P008,Not Owned,0,,,,0,0,
A0578,P001,Owned,178132,2023-08-19,2024-08-13,Medium,61,60,Yes
A0578,P002,Not Owned,0,,,,0,0,
A0578,P003,Owned,186252,2025-04-14,2026-04-09,Low,89,89,Yes
A0578,P004,Not Owned,0,,,,0,0,
A0578,P005,Not Owned,0,,,,0,0,
A0578,P006,Not Owned,0,,,,0,0,
A0578,P007,Not Owned,0,,,,0,0,
A0578,P008,Not Owned,0,,,,0,0,
A0580,P001,Owned,167246,2025-01-06,2026-12-27,Medium,68,71,Yes
A0580,P002,Not Owned,0,,,,0,0,
A0580,P003,Not Owned,0,,,,0,0,
A0580,P004,Owned,160828,2025-03-08,2028-02-21,Medium,69,77,Yes
A0580,P005,Not Owned,0,,,,0,0,
A0580,P006,Not Owned,0,,,,0,0,
A0580,P007,Not Owned,0,,,,0,0,
A0580,P008,Owned,117319,2023-12-05,2025-11-24,Medium,70,64,No
A0582,P001,Not Owned,0,,,,0,0,
A0582,P002,Not Owned,0,,,,0,0,
A0582,P003,Not Owned,0,,,,0,0,
A0582,P004,Not Owned,0,,,,0,0,
A0582,P005,Owned,133111,2023-07-24,2025-07-13,Medium,60,50,No
A0582,P006,Owned,301679,2023-10-05,2025-09-24,Medium,69,73,Yes
A0582,P007,Owned,147867,2024-08-31,2027-08-16,Medium,69,71,Yes
A0582,P008,Not Owned,0,,,,0,0,
A0583,P001,Not Owned,0,,,,0,0,
A0583,P002,Owned,171390,2023-12-18,2025-12-07,Medium,68,67,Yes
A0583,P003,Not Owned,0,,,,0,0,
A0583,P004,Not Owned,0,,,,0,0,
A0583,P005,Owned,85786,2024-12-15,2025-12-10,Low,81,73,Yes
A0583,P006,Not Owned,0,,,,0,0,
A0583,P007,Not Owned,0,,,,0,0,
A0583,P008,Not Owned,0,,,,0,0,
A0584,P001,Not Owned,0,,,,0,0,
A0584,P002,Not Owned,0,,,,0,0,
A0584,P003,Not Owned,0,,,,0,0,
A0584,P004,Not Owned,0,,,,0,0,
A0584,P005,Owned,55404,2023-12-16,2024-12-10,Low,93,99,Yes
A0584,P006,Not Owned,0,,,,0,0,
A0584,P007,Not Owned,0,,,,0,0,
A0584,P008,Owned,77587,2023-05-27,2025-05-16,Low,95,99,No
A0587,P001,Not Owned,0,,,,0,0,
A0587,P002,Owned,174108,2023-09-03,2024-08-28,Medium,74,70,Yes
A0587,P003,Not Owned,0,,,,0,0,
A0587,P004,Not Owned,0,,,,0,0,
A0587,P005,Not Owned,0,,,,0,0,
A0587,P006,Not Owned,0,,,,0,0,
A0587,P007,Not Owned,0,,,,0,0,
A0587,P008,Owned,147757,2023-10-10,2024-10-04,Medium,60,51,No
A0588,P001,Owned,128871,2023-10-20,2024-10-14,Low,87,96,Yes
A0588,P002,Owned,151384,2024-10-28,2027-10-13,Low,82,86,Yes
A0588,P003,Not Owned,0,,,,0,0,
A0588,P004,Owned,76288,2024-03-01,2025-02-24,Medium,64,77,Yes
A0588,P005,Owned,73269,2023-11-13,2024-11-07,Low,90,93,Yes
A0588,P006,Not Owned,0,,,,0,0,
A0588,P007,Not Owned,0,,,,0,0,
A0588,P008,Not Owned,0,,,,0,0,
A0592,P001,Not Owned,0,,,,0,0,
A0592,P002,Not Owned,0,,,,0,0,
A0592,P003,Not Owned,0,,,,0,0,
A0592,P004,Not Owned,0,,,,0,0,
A0592,P005,Not Owned,0,,,,0,0,
A0592,P006,Not Owned,0,,,,0,0,
A0592,P007,Not Owned,0,,,,0,0,
A0592,P008,Owned,72103,2024-11-28,2025-11-23,High,46,37,No
A0597,P001,Not Owned,0,,,,0,0,
A0597,P002,Owned,311606,2023-06-21,2024-06-15,High,52,63,Yes
A0597,P003,Not Owned,0,,,,0,0,
A0597,P004,Owned,185749,2024-07-24,2026-07-14,Medium,65,71,Yes
A0597,P005,Owned,123118,2024-01-07,2026-12-22,Medium,62,61,Yes
A0597,P006,Not Owned,0,,,,0,0,
A0597,P007,Not Owned,0,,,,0,0,
A0597,P008,Not Owned,0,,,,0,0,
A0602,P001,Not Owned,0,,,,0,0,
A0602,P002,Not Owned,0,,,,0,0,
A0602,P003,Owned,112524,2024-10-28,2027-10-13,Low,76,71,Yes
A0602,P004,Not Owned,0,,,,0,0,
A0602,P005,Not Owned,0,,,,0,0,
A0602,P006,Not Owned,0,,,,0,0,
A0602,P007,Owned,48351,2024-05-24,2025-05-19,Low,86,99,Yes
A0602,P008,Owned,94525,2024-11-23,2025-11-18,Low,89,85,No
A0605,P001,Not Owned,0,,,,0,0,
A0605,P002,Not Owned,0,,,,0,0,
A0605,P003,Not Owned,0,,,,0,0,
A0605,P004,Not Owned,0,,,,0,0,
A0605,P005,Not Owned,0,,,,0,0,
A0605,P006,Owned,211258,2023-08-16,2025-08-05,Medium,74,63,Yes
A0605,P007,Not Owned,0,,,,0,0,
A0605,P008,Owned,123985,2023-11-28,2025-11-17,Medium,57,60,No
A0606,P001,Owned,160677,2023-03-05,2026-02-17,High,47,57,No
A0606,P002,Not Owned,0,,,,0,0,
A0606,P003,Not Owned,0,,,,0,0,
A0606,P004,Not Owned,0,,,,0,0,
A0606,P005,Not Owned,0,,,,0,0,
A0606,P006,Not Owned,0,,,,0,0,
A0606,P007,Not Owned,0,,,,0,0,
A0606,P008,Owned,121799,2023-06-06,2025-05-26,Low,79,73,No
A0608,P001,Not Owned,0,,,,0,0,
A0608,P002,Not Owned,0,,,,0,0,
A0608,P003,Not Owned,0,,,,0,0,
A0608,P004,Not Owned,0,,,,0,0,
A0608,P005,Not Owned,0,,,,0,0,
A0608,P006,Owned,174835,2024-06-15,2027-05-31,High,47,64,Yes
A0608,P007,Not Owned,0,,,,0,0,
A0608,P008,Not Owned,0,,,,0,0,
A0609,P001,Not Owned,0,,,,0,0,
A0609,P002,Not Owned,0,,,,0,0,
A0609,P003,Owned,135255,2023-11-13,2024-11-07,Medium,65,69,Yes
A0609,P004,Not Owned,0,,,,0,0,
A0609,P005,Not Owned,0,,,,0,0,
A0609,P006,Owned,184965,2025-05-17,2026-05-12,High,52,42,No
A0609,P007,Not Owned,0,,,,0,0,
A0609,P008,Not Owned,0,,,,0,0,
A0612,P001,Not Owned,0,,,,0,0,
A0612,P002,Owned,142089,2023-08-11,2025-07-31,Low,78,82,Yes
A0612,P003,Not Owned,0,,,,0,0,
A0612,P004,Not Owned,0,,,,0,0,
A0612,P005,Not Owned,0,,,,0,0,
A0612,P006,Not Owned,0,,,,0,0,
A0612,P007,Not Owned,0,,,,0,0,
A0612,P008,Not Owned,0,,,,0,0,
A0613,P001,Owned,209106,2023-07-22,2025-07-11,Low,84,76,Yes
A0613,P002,Owned,278638,2024-02-05,2025-01-30,Low,91,99,Yes
A0613,P003,Not Owned,0,,,,0,0,
A0613,P004,Owned,154513,2024-10-22,2025-10-17,Low,81,78,Yes
A0613,P005,Not Owned,0,,,,0,0,
A0613,P006,Not Owned,0,,,,0,0,
A0613,P007,Not Owned,0,,,,0,0,
A0613,P008,Owned,193285,2023-12-19,2024-12-13,Low,91,75,No
A0615,P001,Not Owned,0,,,,0,0,
A0615,P002,Not Owned,0,,,,0,0,
A0615,P003,Not Owned,0,,,,0,0,
A0615,P004,Not Owned,0,,,,0,0,
A0615,P005,Not Owned,0,,,,0,0,
A0615,P006,Owned,216623,2024-11-06,2027-10-22,Medium,58,61,Yes
A0615,P007,Owned,80988,2024-12-10,2026-11-30,Medium,59,56,No
A0615,P008,Not Owned,0,,,,0,0,
A0616,P001,Not Owned,0,,,,0,0,
A0616,P002,Not Owned,0,,,,0,0,
A0616,P003,Not Owned,0,,,,0,0,
A0616,P004,Owned,91701,2023-06-28,2024-06-22,Medium,63,57,No
A0616,P005,Owned,71111,2025-03-11,2026-03-06,Low,95,99,Yes
A0616,P006,Not Owned,0,,,,0,0,
A0616,P007,Not Owned,0,,,,0,0,
A0616,P008,Not Owned,0,,,,0,0,
A0622,P001,Not Owned,0,,,,0,0,
A0622,P002,Owned,199094,2023-03-31,2026-03-15,Medium,67,75,Yes
A0622,P003,Owned,132995,2023-02-20,2026-02-04,Medium,74,72,Yes
A0622,P004,Not Owned,0,,,,0,0,
A0622,P005,Not Owned,0,,,,0,0,
A0622,P006,Not Owned,0,,,,0,0,
A0622,P007,Not Owned,0,,,,0,0,
A0622,P008,Not Owned,0,,,,0,0,
A0624,P001,Not Owned,0,,,,0,0,
A0624,P002,Not Owned,0,,,,0,0,
A0624,P003,Owned,151467,2024-05-24,2025-05-19,Low,93,88,Yes
A0624,P004,Not Owned,0,,,,0,0,
A0624,P005,Not Owned,0,,,,0,0,
A0624,P006,Not Owned,0,,,,0,0,
A0624,P007,Not Owned,0,,,,0,0,
A0624,P008,Not Owned,0,,,,0,0,
A0625,P001,Owned,236349,2023-06-09,2025-05-29,High,51,50,No
A0625,P002,Not Owned,0,,,,0,0,
A0625,P003,Not Owned,0,,,,0,0,
A0625,P004,Not Owned,0,,,,0,0,
A0625,P005,Not Owned,0,,,,0,0,
A0625,P006,Owned,238498,2025-05-15,2028-04-29,Medium,59,66,Yes
A0625,P007,Owned,129466,2023-07-07,2026-06-21,High,50,43,No
A0625,P008,Owned,205531,2024-05-19,2027-05-04,Low,95,99,No
A0626,P001,Not Owned,0,,,,0,0,
A0626,P002,Not Owned,0,,,,0,0,
A0626,P003,Not Owned,0,,,,0,0,
A0626,P004,Not Owned,0,,,,0,0,
A0626,P005,Owned,75414,2025-03-09,2027-02-27,Low,75,67,Yes
A0626,P006,Not Owned,0,,,,0,0,
A0626,P007,Not Owned,0,,,,0,0,
A0626,P008,Owned,71289,2024-03-29,2026-03-19,High,53,66,No
A0627,P001,Not Owned,0,,,,0,0,
A0627,P002,Owned,104171,2023-04-19,2026-04-03,Medium,63,80,Yes
A0627,P003,Owned,89570,2023-06-07,2025-05-27,Low,80,95,Yes
A0627,P004,Not Owned,0,,,,0,0,
A0627,P005,Owned,67808,2025-01-04,2027-12-20,Low,88,87,Yes
A0627,P006,Not Owned,0,,,,0,0,
A0627,P007,Owned,61777,2023-07-08,2024-07-02,Low,91,98,Yes
A0627,P008,Not Owned,0,,,,0,0,
A0628,P001,Not Owned,0,,,,0,0,
A0628,P002,Owned,194938,2023-02-20,2025-02-09,Medium,60,57,No
A0628,P003,Not Owned,0,,,,0,0,
A0628,P004,Not Owned,0,,,,0,0,
A0628,P005,Not Owned,0,,,,0,0,
A0628,P006,Owned,212197,2024-10-12,2027-09-27,Low,75,78,Yes
A0628,P007,Not Owned,0,,,,0,0,
A0628,P008,Not Owned,0,,,,0,0,
A0629,P001,Owned,168830,2025-03-23,2027-03-13,Medium,62,57,No
A0629,P002,Owned,173440,2023-08-30,2024-08-24,Low,76,73,Yes
A0629,P003,Owned,162012,2023-11-09,2024-11-03,Low,86,80,Yes
A0629,P004,Not Owned,0,,,,0,0,
A0629,P005,Owned,108123,2023-06-02,2024-05-27,Low,87,99,Yes
A0629,P006,Not Owned,0,,,,0,0,
A0629,P007,Not Owned,0,,,,0,0,
A0629,P008,Not Owned,0,,,,0,0,
A0630,P001,Owned,263612,2024-11-10,2026-10-31,Medium,59,65,Yes
A0630,P002,Not Owned,0,,,,0,0,
A0630,P003,Not Owned,0,,,,0,0,
A0630,P004,Not Owned,0,,,,0,0,
A0630,P005,Owned,146246,2025-01-07,2026-12-28,Low,87,85,Yes
A0630,P006,Not Owned,0,,,,0,0,
A0630,P007,Not Owned,0,,,,0,0,
A0630,P008,Not Owned,0,,,,0,0,
A0633,P001,Owned,163421,2024-08-05,2025-07-31,Medium,56,58,No
A0633,P002,Not Owned,0,,,,0,0,
A0633,P003,Owned,185479,2024-11-06,2025-11-01,Medium,68,86,Yes
A0633,P004,Not Owned,0,,,,0,0,
A0633,P005,Not Owned,0,,,,0,0,
A0633,P006,Not Owned,0,,,,0,0,
A0633,P007,Not Owned,0,,,,0,0,
A0633,P008,Owned,117274,2023-03-21,2026-03-05,Low,94,99,No
